condition,seed,push_force,push_direction,episode_return,episode_length,terminated,truncated,x_displacement,y_displacement,post_push_x_displacement,forward_score
no_push,0,0.0000,none,2206.825789,1000,False,True,63.059733,1.211476,44.486084,62.817437
no_push,1,0.0000,none,2366.442811,1000,False,True,71.005323,6.059034,49.378712,69.793516
no_push,2,0.0000,none,117.871643,79,True,False,2.183148,-2.906166,2.183148,1.601914
no_push,3,0.0000,none,302.398162,151,True,False,7.988109,-3.991233,7.988109,7.189863
no_push,4,0.0000,none,2269.691873,1000,False,True,66.202257,-0.726248,47.994961,66.057007
+x_5,0,5.0000,+x,2286.164750,1000,False,True,67.022809,1.682158,48.104152,66.686378
+x_5,1,5.0000,+x,2326.464385,1000,False,True,69.009840,0.802655,46.987920,68.849309
+x_5,2,5.0000,+x,117.871643,79,True,False,2.183148,-2.906166,2.183148,1.601914
+x_5,3,5.0000,+x,302.398162,151,True,False,7.988109,-3.991233,7.988109,7.189863
+x_5,4,5.0000,+x,2268.715402,1000,False,True,66.167089,0.319541,47.470367,66.103180
-x_5,0,5.0000,-x,2285.742597,1000,False,True,67.017246,-0.942321,48.910751,66.828782
-x_5,1,5.0000,-x,2317.816297,1000,False,True,68.601331,-1.601882,47.435647,68.280955
-x_5,2,5.0000,-x,117.871643,79,True,False,2.183148,-2.906166,2.183148,1.601914
-x_5,3,5.0000,-x,302.398162,151,True,False,7.988109,-3.991233,7.988109,7.189863
-x_5,4,5.0000,-x,2230.643094,1000,False,True,64.250137,2.757135,46.484215,63.698710
+y_5,0,5.0000,+y,2211.337162,1000,False,True,63.294127,4.650552,44.690730,62.364016
+y_5,1,5.0000,+y,2306.579184,1000,False,True,68.036002,1.006611,46.467133,67.834680
+y_5,2,5.0000,+y,117.871643,79,True,False,2.183148,-2.906166,2.183148,1.601914
+y_5,3,5.0000,+y,302.398162,151,True,False,7.988109,-3.991233,7.988109,7.189863
+y_5,4,5.0000,+y,2191.995495,1000,False,True,62.313072,6.079155,44.083335,61.097241
-y_5,0,5.0000,-y,2217.490762,1000,False,True,63.596054,4.896420,45.059579,62.616770
-y_5,1,5.0000,-y,2286.324900,1000,False,True,67.025425,2.967833,45.401620,66.431858
-y_5,2,5.0000,-y,117.871643,79,True,False,2.183148,-2.906166,2.183148,1.601914
-y_5,3,5.0000,-y,302.398162,151,True,False,7.988109,-3.991233,7.988109,7.189863
-y_5,4,5.0000,-y,2164.877119,951,True,False,63.279807,0.821302,45.037898,63.115547
+x_10,0,10.0000,+x,2141.516896,939,True,False,62.682536,2.014282,43.389520,62.279680
+x_10,1,10.0000,+x,1960.820491,810,True,False,59.705994,-0.480629,37.183772,59.609868
