condition,seed,push_force,push_direction,episode_return,episode_length,terminated,truncated,x_displacement,y_displacement,post_push_x_displacement,forward_score
+x_25,0,25.0000,+x,798.496558,337,True,False,24.011775,-5.247356,6.309271,22.962303
+x_25,1,25.0000,+x,751.346339,314,True,False,22.708780,-1.727054,1.798159,22.363369
+x_25,2,25.0000,+x,763.058723,340,True,False,22.091042,0.691926,5.661318,21.952657
+x_25,3,25.0000,+x,746.172048,312,True,False,22.549620,-2.706722,1.012443,22.008275
+x_25,4,25.0000,+x,782.753030,314,True,False,24.283518,-2.265499,2.030310,23.830419
+x_25,5,25.0000,+x,694.655377,311,True,False,20.025507,-0.827353,0.435953,19.860036
+x_25,6,25.0000,+x,718.183359,313,True,False,21.103527,-1.918293,1.285205,20.719868
+x_25,7,25.0000,+x,697.164822,314,True,False,20.019258,-4.791744,1.671967,19.060909
+x_25,8,25.0000,+x,712.673683,311,True,False,20.919403,-2.045510,0.532700,20.510301
+x_25,9,25.0000,+x,748.155335,311,True,False,22.704744,-3.019309,0.467203,22.100882
-x_25,0,25.0000,-x,549.042893,311,True,False,12.748084,-1.722574,-0.365811,12.403569
-x_25,1,25.0000,-x,549.075162,323,True,False,12.168417,-1.890650,-4.124496,11.790287
-x_25,2,25.0000,-x,1102.119645,1000,False,True,7.735831,-0.693543,-4.624467,7.597123
-x_25,3,25.0000,-x,620.952685,311,True,False,16.331143,-2.695078,-0.459444,15.792128
-x_25,4,25.0000,-x,631.322458,312,True,False,16.804253,-2.072065,-0.792236,16.389840
-x_25,5,25.0000,-x,588.776552,311,True,False,14.722805,-0.935639,-0.360241,14.535678
-x_25,6,25.0000,-x,1171.430514,1000,False,True,11.266259,-1.842843,-4.094656,10.897690
-x_25,7,25.0000,-x,520.484137,318,True,False,11.000749,-4.936678,-2.944219,10.013413
-x_25,8,25.0000,-x,607.487280,310,True,False,15.701698,-1.948476,15.701698,15.312003
-x_25,9,25.0000,-x,576.487544,324,True,False,13.504014,-2.328519,-4.066597,13.038310
+y_25,0,25.0000,+y,599.766530,317,True,False,15.002859,3.020743,-0.111688,14.398710
+y_25,1,25.0000,+y,678.115781,323,True,False,18.620965,6.189226,0.139764,17.383120
+y_25,2,25.0000,+y,582.853572,326,True,False,13.740125,5.954828,-0.601695,12.549159
+y_25,3,25.0000,+y,690.240941,326,True,False,19.090969,5.690671,-0.183416,17.952835
+y_25,4,25.0000,+y,706.270683,321,True,False,20.135079,4.412932,0.332405,19.252492
+y_25,5,25.0000,+y,655.336191,323,True,False,17.486182,6.543136,0.168992,16.177555
+y_25,6,25.0000,+y,670.684926,323,True,False,18.252411,4.779779,0.636943,17.296455
+y_25,7,25.0000,+y,627.553219,322,True,False,16.159687,2.379055,0.051459,15.683876
+y_25,8,25.0000,+y,671.096746,324,True,False,18.227685,5.720671,0.171849,17.083550
+y_25,9,25.0000,+y,704.176221,320,True,False,20.079125,3.920552,0.289151,19.295014
-y_25,0,25.0000,-y,592.599141,312,True,False,14.884835,-4.338307,-0.188251,14.017173
-y_25,1,25.0000,-y,667.738260,311,True,False,18.671219,-4.308814,0.072699,17.809456
-y_25,2,25.0000,-y,598.790987,324,True,False,14.625368,-6.097943,0.269208,13.405779
-y_25,3,25.0000,-y,2230.714854,1000,False,True,64.222379,-13.670569,45.139779,61.488265
-y_25,4,25.0000,-y,721.915274,322,True,False,20.861157,-9.849592,0.978120,18.891238
-y_25,5,25.0000,-y,642.785324,312,True,False,17.383358,-4.478962,0.048408,16.487566
-y_25,6,25.0000,-y,641.642458,309,True,False,17.471905,-3.707324,17.471905,16.730441
-y_25,7,25.0000,-y,610.442991,308,True,False,15.973463,-6.293039,15.973463,14.714855
-y_25,8,25.0000,-y,2011.256767,1000,False,True,53.266671,-16.869286,35.454220,49.892814
-y_25,9,25.0000,-y,694.845817,313,True,False,19.942828,-6.491748,0.206815,18.644479
+x_50,0,50.0000,+x,739.298193,311,True,False,22.274662,-2.026497,1.086978,21.869363
+x_50,1,50.0000,+x,751.471648,309,True,False,22.956587,-1.965257,22.956587,22.563535
+x_50,2,50.0000,+x,831.974373,317,True,False,26.622563,-0.420457,6.707079,26.538472
+x_50,3,50.0000,+x,841.025297,312,True,False,27.293423,-3.017762,2.359409,26.689871
+x_50,4,50.0000,+x,778.711919,309,True,False,24.324891,-2.339392,24.324891,23.857013
+x_50,5,50.0000,+x,695.306795,308,True,False,20.202346,-0.889662,20.202346,20.024414
+x_50,6,50.0000,+x,1003.774921,321,True,False,35.013174,-3.444384,11.887580,34.324297
+x_50,7,50.0000,+x,659.750223,307,True,False,18.484855,-5.051244,18.484855,17.474607
